"","[Psychosomatic aspects of neurologic diseases. Experiences with clinical neurology from the viewpoin"," ","","","","1990-09-08T00:00:00Z","","2288173"
"","Classical medicine v alternative medical practices."," ","","","","1992-03-17T00:00:00Z","","1573644"
"","Occupational medicine as a specialty."," ","","","","1989-02-15T00:00:00Z","","2780469"
"","Grant funding priorities for primary care."," ","","","","","","2037221"
"","Industrial rehabilitation medicine. 3. Treatment."," ","","","","1992-05-15T00:00:00Z","","1534005"
"","The Sterling Hall of Medicine, Yale University School of Medicine."," ","","","","1991-09-15T00:00:00Z","","1869956"
"","General practitioner referrals to a department of emergency medicine."," ","","","","1992-05-01T00:00:00Z","","1520133"
"","Nail changes secondary to environmental influences."," ","","","","1989-04-01T00:00:00Z","","2650851"
"","The polymerase chain reaction in transfusion medicine."," ","","","","1990-01-15T00:00:00Z","","2404355"
"","What shall we teach undergraduates?"," ","","","","1979-03-24T00:00:00Z","","435803"
"","A retrospective study of recurrent herpes labialis (RHL) in a professional population, 1958-1971."," ","","","","1977-11-22T00:00:00Z","","270069"
"","Yale Conference on Behavioral Medicine: a proposed definition and statement of goals."," ","","","","1978-03-15T00:00:00Z","","45369"
"","The "deep structure" of clinical medicine and prescribing privileges for psychologists."," ","","","","1991-01-06T00:00:00Z","","1958242"
"","Opinions about management of geriatric syndromes given by internal medicine residents in two program"," ","","","","1991-08-14T00:00:00Z","","1883438"
"","The general medicine consult service in a university teaching hospital."," ","","","","1979-11-25T00:00:00Z","","529894"
"","What is a geriatrician?"," ","","","","1975-10-01T00:00:00Z","","1159266"
"","[The need for specialization of II degree obstetricians and gynecologists in subspecialties created "," ","","","","1989-01-01T00:00:00Z","","2792853"
"","[An innovative program for teaching social medicine at the Medical School for Hygiene at Charles Uni"," ","","","","1989-11-01T00:00:00Z","","2624976"
"","Plural medicine in Sri Lanka: do Ayurvedic and Western medical practices differ?"," ","","","","1988-05-30T00:00:00Z","","2976194"
"","The intellectual quarantine of American medicine."," ","","","","1991-05-01T00:00:00Z","","2025350"
"","Dietary counseling of hypercholesterolemic patients by internal medicine residents."," ","","","","1992-10-01T00:00:00Z","","1403207"
"","The role of the emergency physician in providing pediatric emergency care--a membership survey."," ","","","","1990-05-15T00:00:00Z","","2331098"
"","The design of a training program for adolescent medicine. Thoughts of fellows in training."," ","","","","1978-01-02T00:00:00Z","","618693"
"","Oliver Wendell Holmes: the professor and autocrat addresses medical matters."," ","","","","1978-03-31T00:00:00Z","","345633"
"","[Training of physicians at the Swiss Tropical Institute]."," ","","","","1979-05-29T00:00:00Z","","463353"
"","Training physicians to be doctors--teachers and healers, problem-solvers and decision-makers."," ","","","","1991-10-15T00:00:00Z","","1748581"
"","Hospital-wide distribution of nuclear medicine studies through a broadband digital network."," ","","","","1990-07-06T00:00:00Z","","2367872"
"","Attitudes toward and experience in research among family medicine chairs."," ","","","","1992-10-01T00:00:00Z","","1402730"
"","Career differences between primary care and traditional trainees in internal medicine and pediatrics"," ","","","","1992-03-15T00:00:00Z","","1739239"
"","Liaison psychiatry: a service for averting dehumanization of medicine. Recent psychosocial changes i"," ","","","","1979-12-30T00:00:00Z","","550169"
"","Medical ethics and the public health."," ","","","","1992-05-07T00:00:00Z","","1603922"
"","Identity, ideology and medicine: health attitudes and behavior among Hindu religious renunciates."," ","","","","1992-03-05T00:00:00Z","","1604356"
"","The Czechoslovak legal regulation of family relations affected by development in medicine."," ","","","","1990-11-07T00:00:00Z","","2122164"
"","[Traditional medicine in Ethiopia in childhood diseases]."," ","","","","1989-08-03T00:00:00Z","","2796127"
"","A model preclinical, clinical, and graduate educational curriculum in emergency medicine for medical"," ","","","","1990-10-01T00:00:00Z","","2221523"
"","Incorporating environmental medicine into training programs in occupational medicine."," ","","","","1990-11-01T00:00:00Z","","2258766"
"","Learning objectives for training and continuing education in occupational medicine."," ","","","","1992-08-13T00:00:00Z","","1524862"
"","[Lorenzo Sazie. His 2nd and 3rd deanships]."," ","","","","1992-04-28T00:00:00Z","","1340579"
"","Medicine in the industrial battle: early workers' compensation."," ","","","","1989-06-16T00:00:00Z","","2525277"
"","[Progress in biostatistics correlated with the development of computer technics]."," ","","","","1990-04-11T00:00:00Z","","2360350"
"","Objectives to direct the training of emergency medicine residents on off-service rotations: orthoped"," ","","","","1990-06-06T00:00:00Z","","2362128"
"","Japanese medicine in Manchuria: the South Manchuria Medical College."," ","","","","1977-04-16T00:00:00Z","","68847"
"","Evaluation of clinical skills for a specialty board during residency training."," ","","","","1977-07-22T00:00:00Z","","874990"
"","[Alternative medicine and chronic skin disease. Use of alternative treatments among patients with at"," ","","","","1990-09-20T00:00:00Z","","2219063"
"","Who should provide hospital care of elderly people?"," ","","","","1985-03-23T00:00:00Z","","2858628"
"","Quality of life as outcome measures in randomized clinical trials. An overview of three general medi"," ","","","","1991-08-16T00:00:00Z","","1663859"
"","Family medicine and prenatal care in an urban medically underserved community."," ","","","","1992-03-27T00:00:00Z","","1577218"
"","Thanatomania in an Asmat community. A report of successful "western" treatment."," ","","","","1976-09-15T00:00:00Z","","1006794"
"","Physiatric therapeutics. 2. Therapeutic heat and cold, electrotherapy, and therapeutic exercise."," ","","","","1990-03-03T00:00:00Z","","2322105"
"","[The epidemiologic situation of chronic obstructive lung diseases in the population in Croatia]."," ","","","","1989-12-15T00:00:00Z","","2636409"
"","[Therapeutic separation of blood components in clinical emergency medicine]."," ","","","","1986-03-31T00:00:00Z","","2941922"
"","[Emergency medicine--at the limits of feasibility?]."," ","","","","1989-12-29T00:00:00Z","","2604825"
"","The downsizing of internal medicine residency programs."," ","","","","1992-11-15T00:00:00Z","","1416560"
"","Altering residency curriculum in response to a changing practice environment: use of the Mayo intern"," ","","","","1990-06-01T00:00:00Z","","2366588"
"","[Statistical methods in medicine: in instruction, consultancy and research (author's transl)]."," ","","","","1977-08-15T00:00:00Z","","904244"
"","Survey of continuing education needs for nonemergency physicians in emergency medicine."," ","","","","1978-01-06T00:00:00Z","","619167"
"","[Development cooperation in the development of a basic medical service]."," ","","","","1977-09-30T00:00:00Z","","21552"
"","Ethical conflict in the practice of occupational medicine."," ","","","","1989-01-25T00:00:00Z","","2920145"
"","Biomedical technology, socioeconomics, and biomedical computing: implications for change."," ","","","","1989-10-09T00:00:00Z","","2598459"
"","[Relevancy of the clinical subjects in medical training]."," ","","","","1989-09-24T00:00:00Z","","2608969"
"","Concepts of illness and the utilization of health-care services in a rural Malian village."," ","","","","1985-06-08T00:00:00Z","","4049016"
"","Elective experiences in family medicine for medical students."," ","","","","1976-06-02T00:00:00Z","","993757"
"","ED overcrowding spurs interest in quality and credentialing issues."," ","","","","1991-07-20T00:00:00Z","","2066087"
"","[The Anonymus Londinensis and medicine of South Italy]."," ","","","","1989-12-01T00:00:00Z","","2700020"
"","Future applications of lasers in surgery and medicine: a review."," ","","","","1989-05-01T00:00:00Z","","2666663"
"","[The internist--responsibilities, professional practice and self concept. An introduction]."," ","","","","1989-12-01T00:00:00Z","","2629364"
"","A new advanced studies program for faculty development in primary care."," ","","","","1978-05-30T00:00:00Z","","660110"
"","Management and therapy of human immunodeficiency virus-infected pregnancies in maternal-fetal medici"," ","","","","1992-12-03T00:00:00Z","","1448269"
"","The physician in the technological age."," ","","","","1989-09-23T00:00:00Z","","2603158"
"","[Evaluation of cancer treatment by autopsy]."," ","","","","1989-04-15T00:00:00Z","","2730086"
"","Substance abuse education in residency training programs in emergency medicine. NIAAA Task Force of "," ","","","","1989-12-30T00:00:00Z","","2589703"
"","Failure of physicians to recognize functional disability in ambulatory patients."," ","","","","1991-03-15T00:00:00Z","","1825267"
"","Teaching humanistic and psychosocial aspects of care: current practices and attitudes."," ","","","","1990-01-15T00:00:00Z","","2299427"
"","The educational process at the Mount Sinai School of Medicine: the first 25 years."," ","","","","1989-10-15T00:00:00Z","","2685587"
"","[The importance of the Czech Medical Society yesterday and today]."," ","","","","1992-10-23T00:00:00Z","","1477863"
"","Integrating emerging disciplines."," ","","","","1992-06-15T00:00:00Z","","1586128"
"","A national study of internal medicine and its specialties: II. Primary care in internal medicine."," ","","","","1979-08-05T00:00:00Z","","464469"
"","Confronting the millennium: family medicine in the late 20th century."," ","","","","1990-01-02T00:00:00Z","","2303183"
"","Public policy and quality assurance."," ","","","","1992-08-22T00:00:00Z","","1628556"
"","Factors associated with stress among emergency medicine residents."," ","","","","1989-11-15T00:00:00Z","","2817559"
"","The literature and history of internal medicine: an annotated bibliography."," ","","","","1977-07-15T00:00:00Z","","327886"
"","Palliative medicine: its content and training."," ","","","","1990-08-15T00:00:00Z","","1698495"
"","This, that, and the other. Managing illness in a first-generation Korean-American family."," ","","","","1992-09-22T00:00:00Z","","1413775"
"","[Johann Georg Lesser (1707-1778) and his contribution to military medicine in the 18th century]."," ","","","","1990-04-15T00:00:00Z","","2198717"
"","Medical school admissions, specialty selection, and distribution of physicians."," ","","","","1976-02-02T00:00:00Z","","946097"
"","Mentors and role models for women in academic medicine."," ","","","","1991-04-18T00:00:00Z","","1877183"
"","Objectives to direct the training of emergency medicine residents on off-service rotations: critical"," ","","","","1991-06-08T00:00:00Z","","1861066"
"","[Graduate course at the Faculdade de Medicina de Botucatu-UNESP: survey among former students]."," ","","","","1991-12-15T00:00:00Z","","1668628"
"","Changes in students' attitudes and values during medicine versus surgery clerkships."," ","","","","1991-09-04T00:00:00Z","","1758314"
"","[The National Museum of Medicine (II). The Republican period (1831-1891)]."," ","","","","1989-10-28T00:00:00Z","","2519368"
"","A combined primary care residency in internal medicine and pediatrics."," ","","","","1989-09-01T00:00:00Z","","2765063"
"","Training of pathologists by a system of modules."," ","","","","1974-04-17T00:00:00Z","","4855236"
"","The use of a microprocessor in routine cardiac assessment."," ","","","","1979-07-28T00:00:00Z","","490606"
"","[Criteria for the choice of a system in medicine (author's transl)]."," ","","","","1975-10-31T00:00:00Z","","810708"
"","Law and medicine: myths and realities in the medical school classroom."," ","","","","1975-03-19T00:00:00Z","","1234718"
"","Family physician pathway and medical student career choice. Ten years after curriculum change at the"," ","","","","1978-10-13T00:00:00Z","","691172"
"","Contributions of Thomas Jefferson to American medicine."," ","","","","1979-08-15T00:00:00Z","","380379"
"","Prospects for academically trained pediatricians in academic medicine."," ","","","","1992-12-05T00:00:00Z","","1286534"
"","Chilean medicine under social revolution."," ","","","","1976-07-22T00:00:00Z","","1272349"
"","The current status of family medicine geriatric fellowships."," ","","","","1990-04-19T00:00:00Z","","2099748"
"","[Significance and scope of interdisciplinary cooperation in the specialty of internal medicine (inpa"," ","","","","1985-09-15T00:00:00Z","","4072309"
"","Comparison of nomogram- and ultrasound-determined renal depths for calculation of glomerular filtrat"," ","","","","1992-12-09T00:00:00Z","","1464173"
"","Attending coverage in academic emergency medicine: a national survey."," ","","","","1989-01-15T00:00:00Z","","2910161"
"","[Functional-morphological kidney diagnosis in nuclear medicine]."," ","","","","1976-05-20T00:00:00Z","","786829"
"","[A probe into the relation of the effects of Chinese medicine and four trace elements]."," ","","","","1989-03-15T00:00:00Z","","2504205"
"","Teaching the history of medicine to medical students."," ","","","","1985-09-01T00:00:00Z","","4032443"
"","The impact of federal funding. Long-term dialysis programs: new selection criteria, new problems."," ","","","","1976-06-15T00:00:00Z","","783081"
"","[The development of child pathology within the framework of pathology and pediatrics. A medico-histo"," ","","","","1979-11-26T00:00:00Z","","388294"
"","Handguns and homicide. A public health problem."," ","","","","1976-11-08T00:00:00Z","","989812"
"","Nuclear oncology."," ","","","","1991-12-29T00:00:00Z","","1751296"
"","Dr. Niko Selak (1862-1891)--pioneer of Croatian neurology (on the hundredth anniversary)."," ","","","","1991-06-15T00:00:00Z","","1932444"
"","[Use of lasers in medicine with special emphasis on their use in gynecology]."," ","","","","1989-12-15T00:00:00Z","","2636338"
"","Toxicity of homeopathic products."," ","","","","1989-06-30T00:00:00Z","","2741317"
"","Emergency medicine as an academic discipline."," ","","","","1977-07-11T00:00:00Z","","577285"
"","[Bullous retinal detachment and its classification of fluorescence angiography]."," ","","","","1991-12-01T00:00:00Z","","1844071"
"","The Radiological Society of North America. Diamond Jubilee lecture. Seeing with sound."," ","","","","1990-04-25T00:00:00Z","","2179989"
"","The reluctant imperialism of the medical profession."," ","","","","1989-02-23T00:00:00Z","","2660273"
"","[Divine judgment in psychosomatic educational medicine]."," ","","","","1989-12-27T00:00:00Z","","2602764"
"","[Opinion of family and community medicine resident physicians in Spanish hospitals]."," ","","","","1992-11-01T00:00:00Z","","1472619"
"","The teaching of human sexuality in a family medicine training program."," ","","","","1978-11-01T00:00:00Z","","722272"
"","Computerized medical records in family medicine journals, 1981-1990: diffusion of an innovation."," ","","","","1992-03-27T00:00:00Z","","1577219"
"","Medicine as a career among 1974 and 1977 British medical qualifiers."," ","","","","1990-07-01T00:00:00Z","","2213672"
"","French influence on the development of medicine in Louisiana."," ","","","","1990-04-15T00:00:00Z","","2204447"
"","Medical philately: The pen and the scalpel -- the story of medicine and literature."," ","","","","1979-11-17T00:00:00Z","","388680"
"","History of early ultrasonic blood flowmeters."," ","","","","1977-06-01T00:00:00Z","","141590"
"","Minimum detectable gray-scale differences in nuclear medicine images."," ","","","","1978-01-01T00:00:00Z","","621571"
"","The South West Thames Regional Health Authority approach to the method of audit in public health med"," ","","","","1991-11-25T00:00:00Z","","1764288"
"","An ambulatory geriatric evaluation unit in a family geriatric curriculum."," ","","","","1989-11-30T00:00:00Z","","2583541"
"","The multiplicity of roles of the occupational physician."," ","","","","1976-02-01T00:00:00Z","","1249668"
"","The teaching of medical ethics at Southampton University Medical School."," ","","","","1977-12-10T00:00:00Z","","604487"
"","A student's perspective on community medicine and the health crisis."," ","","","","1978-05-20T00:00:00Z","","660602"
"","[Quality assurance of medical education--a prerequisite for good medical practice]."," ","","","","1992-11-20T00:00:00Z","","1462328"
"","The French are different. French and American medicine in the context of AIDS."," ","","","","1992-09-22T00:00:00Z","","1413782"
"","[100th anniversary of the Institute of Public Health at the Greifswald University]."," ","","","","1989-04-15T00:00:00Z","","2662647"
"","[Chilean medicine during the government of President Balmaceda]."," ","","","","1989-12-28T00:00:00Z","","2519385"
"","Impact of a required family medicine clerkship on medical students' attitudes about primary care."," ","","","","1989-09-01T00:00:00Z","","2765068"
"","Career satisfaction in adolescent medicine. A survey of physicians trained over a 20-year period."," ","","","","1989-03-15T00:00:00Z","","2925473"
"","Establishment of research in primary health care in Greece. Experiences of Greek-Swedish collaborati"," ","","","","1991-12-14T00:00:00Z","","1800198"
"","[Specialization training in social medicine and the organization of health care]."," ","","","","1989-08-18T00:00:00Z","","2582538"
"","Resident participation in residency programs."," ","","","","1975-08-19T00:00:00Z","","1152003"
"","Voices from family medicine: cooperation across disciplines. Interview by William B. Ventres, John J"," ","","","","1992-11-23T00:00:00Z","","1426732"
"","The general practitioner as sports physician."," ","","","","1977-09-17T00:00:00Z","","902211"
"","Feasibility of problem-based learning in Jiujiang Medical College: why not try it?"," ","","","","1992-01-26T00:00:00Z","","1538654"
"","[The secret of healers (Brazil)]."," ","","","","1991-12-30T00:00:00Z","","1800881"
"","The Unani traditional medical system in India: a case study in health behaviour."," ","","","","1989-06-20T00:00:00Z","","2767434"
"","Impact of medical genetics on environmental medicine."," ","","","","1989-11-15T00:00:00Z","","2689004"
"","[Organization of occupational medicine in the Federal Republic of Germany]."," ","","","","1978-03-31T00:00:00Z","","695967"
"","[Preparation of compound membrane of traditional Chinese medicine for mouth ulcer]."," ","","","","1991-11-11T00:00:00Z","","1804169"
"","Technology assessment. An American Medical Association perspective."," ","","","","1992-11-01T00:00:00Z","","1341605"
"","The beginnings of urban ambulance service in the United States and England."," ","","","","1990-11-01T00:00:00Z","","2096173"
"","[Basic programs in internal medicine--pro and contra their justification]."," ","","","","1990-10-15T00:00:00Z","","2099576"
"","[The psychosomatic consultation and liaison service. Evaluation, research approach and contribution "," ","","","","1990-09-11T00:00:00Z","","2243915"
"","Physicians and the teaching of breast self-examination: implications from a survey at a university t"," ","","","","1985-06-15T00:00:00Z","","4003638"
"","Biomedical engineering basis of traditional Chinese medicine."," ","","","","1992-11-22T00:00:00Z","","1484515"
"","[Accidental death in advanced age]."," ","","","","1992-02-01T00:00:00Z","","1570670"
"","[Autopsy of count Jakob 3d of Baden. The earliest forensic medicine case of the Freiburg University "," ","","","","1991-04-15T00:00:00Z","","1811513"
"","[The department of general internal medicine--a model of synoptic internal medicine at a university "," ","","","","1989-11-15T00:00:00Z","","2626851"
"","Origins of British geriatrics."," ","","","","1976-06-12T00:00:00Z","","785477"
"","[Biosensing techniques for the laboratory medicine]."," ","","","","1992-05-09T00:00:00Z","","1507471"
"","Medical society campaigns to reduce red tape for physicians."," ","","","","1990-11-20T00:00:00Z","","2227894"
"","[The veterinarian and the law]."," ","","","","1990-01-16T00:00:00Z","","2311525"
"","Commentary.  Major drug-prescribing patterns in general hospitals."," ","","","","1975-08-23T00:00:00Z","","1149367"
"","Medical education for a multicultural society."," ","","","","1989-11-20T00:00:00Z","","2593892"
"","Knowledge-based systems in medicine--a Nordic research and development programme."," ","","","","1991-03-23T00:00:00Z","","2060296"
"","[Psychosomatic rehabilitation]."," ","","","","1990-10-15T00:00:00Z","","2149436"
"","[Mass media. Prevention and the media]."," ","","","","1978-12-01T00:00:00Z","","83745"
"","Nuclear medicine in the evaluation of organ transplants with special reference to heart and lung."," ","","","","1992-01-07T00:00:00Z","","1563441"
"","Objectives to direct the training of emergency medicine residents on off-service rotations: ophthalm"," ","","","","1991-09-08T00:00:00Z","","1787305"
"","Anorexia nervosa."," ","","","","1976-04-30T00:00:00Z","","1266701"
"","[The history of the Halle Ars medica Judaica. II. The beginnings of Jewish medical education]."," ","","","","1989-01-01T00:00:00Z","","2652895"
"","[Changes in the benefits spectrum of medical insurance by the development of advanced technology med"," ","","","","1990-02-01T00:00:00Z","","2316098"
"","An interview with Samuel O. Thier. Interview by Carmella A. Bocchino."," ","","","","1991-01-25T00:00:00Z","","2023646"
"","[Psychiatric morbidity of patients hospitalized at the internal medicine ward]."," ","","","","1977-10-01T00:00:00Z","","905815"
"","AUTRES--the Johns Hopkins Hospital automated resume."," ","","","","1991-06-10T00:00:00Z","","1804925"
"","[Comparison of Chinese traditional therapy combined with Western medicine and Western medicine alone"," ","","","","1991-12-01T00:00:00Z","","1844078"
"","[Natural science and humanitarian aspects of medicine]."," ","","","","1990-03-15T00:00:00Z","","2191217"
"","A novel approach to training pediatrics primary care residents."," ","","","","1991-04-05T00:00:00Z","","2012659"
"","Acupuncture--a critical evaluation."," ","","","","1992-03-20T00:00:00Z","","1634485"
"","[Effect of a decoction of six ingredients with rehmannia on the periodontal tissues of animals with "," ","","","","1990-05-21T00:00:00Z","","2397547"
"","An examination of occupational medicine practices."," ","","","","1990-10-20T00:00:00Z","","2262824"
"","[Activity of administered radiopharmaceutical agents and the radiation burden of the Czechoslovak po"," ","","","","1990-09-16T00:00:00Z","","2249311"
"","[The gastroenterological center]."," ","","","","1977-08-11T00:00:00Z","","903060"
"","Assessing medical and dental students' knowledge of preventive medicine."," ","","","","1990-11-18T00:00:00Z","","2076304"
"","A provider's view of prevention approaches in a prepaid group practice."," ","","","","1991-03-15T00:00:00Z","","2001575"
"","Reporting methodology protocols in three acute care journals."," ","","","","1985-09-15T00:00:00Z","","4025987"
"","[Practice of clinical preventive medicine in health care]."," ","","","","1991-04-05T00:00:00Z","","2051609"
"","Meta-analysis in medicine. Where we are and where we want to go."," ","","","","1989-01-08T00:00:00Z","","2643675"
"","Future prospects and strategies for academic medicine in Quebec."," ","","","","1990-10-01T00:00:00Z","","2276224"
"","Oliver Wendell Holmes. "Miscuit utile dulci"."," ","","","","1974-12-20T00:00:00Z","","4617425"
"","[The present status and perspectives of the University of Zagreb Medical School]."," ","","","","1992-12-05T00:00:00Z","","1343116"
"","[The practice of intensive care medicine as a stress situation]."," ","","","","1991-12-20T00:00:00Z","","1792983"
"","Training program in Japan for health caretakers from developing countries."," ","","","","1992-08-16T00:00:00Z","","1396238"
"","Voices from family medicine: Eugene Farley. Interview by William B. Ventres and John J. Frey."," ","","","","1992-02-27T00:00:00Z","","1537449"
"","The Baylor experience in teaching medical ethics."," ","","","","1989-12-15T00:00:00Z","","2590349"
"","Correlative pediatric imaging."," ","","","","1989-01-17T00:00:00Z","","2642953"
"","[The teaching of internal medicine in the forming of the physician]."," ","","","","1977-12-28T00:00:00Z","","606541"
"","Sources of countervailing power in medicine."," ","","","","1991-12-01T00:00:00Z","","1761825"
"","[Activities of administered radiopharmaceuticals and population dose from nuclear medicine in Czecho"," ","","","","","","1840340"
"","How we teach ... key aspects of general practice using weekly seminars for GP trainees."," ","","","","1991-03-24T00:00:00Z","","1865806"
"","PC CLIN-SIM: a toolbook based clinical simulation environment."," ","","","","1992-10-15T00:00:00Z","","1482984"
"","The International Balint Federation: past, present, and future."," ","","","","1991-12-14T00:00:00Z","","1800204"
"","The education of medical students: sounds, alarums, and excursions."," ","","","","1990-04-15T00:00:00Z","","2334501"
"","Information networks and their impact upon medicine."," ","","","","1990-09-15T00:00:00Z","","2260816"
"","[Dynamic of use of chemotherapeutic preparations: quantity, nomenclature, main trends and the proble"," ","","","","1990-10-15T00:00:00Z","","2278494"
"","Referrals to specialists. An exploratory investigation of referrals by 13 General Practitioners to m"," ","","","","1990-03-11T00:00:00Z","","2356373"
"","General internal medicine practice trends in large multispecialty clinics."," ","","","","1991-05-01T00:00:00Z","","2023015"
"","Medical confidentiality."," ","","","","1990-04-30T00:00:00Z","","1983256"
"","[The family and community medicine resident facing his/her specialization (I)]."," ","","","","1990-07-08T00:00:00Z","","2131610"
"","The indigenization of neurasthenia in Hong Kong."," ","","","","1989-06-12T00:00:00Z","","2766796"
"","Career plans of student physical therapists regarding geriatric medicine."," ","","","","1978-02-20T00:00:00Z","","636932"
"","[The profile of the physician-specialist in the field of social medicine and health care administrat"," ","","","","1990-08-16T00:00:00Z","","2225195"
"","[A life in the service of man-kind: Director Dr. Fritz Lettow--physician of the resistance and activ"," ","","","","1989-07-01T00:00:00Z","","2678785"
"","Computer aided interpretation of acid-base disorders."," ","","","","1990-04-01T00:00:00Z","","2188911"
"","[Hypoxia and internal intensive medicine. I. Clinical aspects of acute hypoxia]."," ","","","","1979-01-15T00:00:00Z","","425581"
"","A report on graduates of the Boston University six-year combined liberal-arts--medical program."," ","","","","1976-04-02T00:00:00Z","","1255686"
"","A new medical trend in China."," ","","","","1975-07-31T00:00:00Z","","1190112"
"","Future directions in family medicine: results of a Delphi study."," ","","","","1990-10-31T00:00:00Z","","2132743"
"","Mentoring needs and family medicine faculty."," ","","","","1990-04-17T00:00:00Z","","2347444"
"","The effects of a low-cost intervention program on hospital costs."," ","","","","1992-08-01T00:00:00Z","","1506947"
"","Better policy to promote the evaluative clinical sciences."," ","","","","1990-12-17T00:00:00Z","","2103869"
"","Repertory of standard herbal drugs in the Moroccan pharmacopoea."," ","","","","1991-12-14T00:00:00Z","","1809818"
"","Misconduct in science: does family medicine have a problem?"," ","","","","1990-02-12T00:00:00Z","","2182360"
"","The medical philosophy of Francis Bacon (1561-1626)."," ","","","","1978-07-18T00:00:00Z","","353452"
"","Psychosomatic medicine: some past and current concepts."," ","","","","1979-06-04T00:00:00Z","","384450"
"","[Training of personnel for mental health teams]."," ","","","","1979-09-01T00:00:00Z","","546052"
"","The relationship of residents' autonomy and use of a teaching hospital's resources."," ","","","","1991-09-30T00:00:00Z","","1909131"
"","Three monochrome displays from a single, true color video display controller."," ","","","","1991-02-03T00:00:00Z","","2029570"
"","Family medicine postgraduate training in Pakistan."," ","","","","1992-03-05T00:00:00Z","","1630002"
"","The lack of communication between doctors and patients."," ","","","","1977-10-08T00:00:00Z","","929346"
"","CCPM and podiatric medical education. Preparing for the 21st century."," ","","","","1992-06-15T00:00:00Z","","1517981"
"","Short-term medical service in the developing world."," ","","","","1989-03-15T00:00:00Z","","2926089"
"","Native drugs of Vietnam: which traditional and scientific approaches?"," ","","","","1991-04-07T00:00:00Z","","1881167"
"","Is nuclear medicine cost-effective?"," ","","","","1991-03-21T00:00:00Z","","1903114"
"","[Behavior of the human skin under the influence of electromagnetic radiation in the visible and near"," ","","","","1976-02-25T00:00:00Z","","998006"
"","[Sexuality and suicidal behavior. Ethical considerations from the viewpoint of geriatrics]."," ","","","","1992-10-01T00:00:00Z","","1296393"
"","[The crisis of medicine or the antimedicine crisis]."," ","","","","1976-08-20T00:00:00Z","","780092"
"","On the learning process in medical students disturbances as a symptom and a disease."," ","","","","1975-02-15T00:00:00Z","","1116420"
"","[The work of Dr. Lavoslav Glesinger in the history of medicine (1901-1986)]."," ","","","","1990-09-14T00:00:00Z","","2233119"
"","[August Hoffmann--a pioneer in heart diagnosis]."," ","","","","1989-12-01T00:00:00Z","","2698005"
"","A prototype 'fifth pathway' program for Americans studying abroad."," ","","","","1978-04-20T00:00:00Z","","641960"
"","The matrix of ambulatory education."," ","","","","1992-06-15T00:00:00Z","","1586120"
"","College of Podiatric Medicine and Surgery in Des Moines."," ","","","","1992-06-15T00:00:00Z","","1517984"
"","[The use of 6-flavor Rehmannia decoction with additives in the prevention of ototoxic deafness induc"," ","","","","1992-08-15T00:00:00Z","","1482540"
"","Information for patients and staff concerning nuclear medicine."," ","","","","1992-04-13T00:00:00Z","","1589180"
"","[The first years of activity at the counting-house of Dr. Jozef Mianowski and its merits for medicin"," ","","","","1990-11-21T00:00:00Z","","1670016"
"","State of the art of lasers in oncologic surgery."," ","","","","1989-03-21T00:00:00Z","","2711083"
"","Nuclear medicine imaging workstations based on personal computer technology."," ","","","","1990-07-06T00:00:00Z","","2367871"
"","The scope of a laboratory animal program needed at a veterinary school."," ","","","","1978-11-01T00:00:00Z","","367995"
"","Development and modification of a required family medicine clerkship."," ","","","","1985-10-20T00:00:00Z","","4045970"
"","[Rural medicine and public health: the state and ways of improvement]."," ","","","","1991-04-24T00:00:00Z","","2031220"
"","Sensitization to illness and the risk of death: an explanation for Sri Lanka's approach to good heal"," ","","","","1989-02-14T00:00:00Z","","2705009"
"","[The basis of diagnostic and therapeutic decisions (author's transl)]."," ","","","","1975-04-01T00:00:00Z","","1052686"
"","Comparison of employment stutus of women medical graduates and women science graduates, University o"," ","","","","1976-11-26T00:00:00Z","","1004294"
"","A list of nuclear medicine radionuclides and potential contaminants for operators of in-vivo counter"," ","","","","1991-09-09T00:00:00Z","","1880031"
"","The academic hospital blood bank director. All things to all people."," ","","","","1989-03-15T00:00:00Z","","2919959"
"","Industrial rehabilitation medicine. 1. An overview."," ","","","","1992-05-15T00:00:00Z","","1534003"
"","[Medico-biological effects of natural UV-radiation: global consequences of the destruction of the oz"," ","","","","1991-08-18T00:00:00Z","","1960952"
"","Quality assurance monitoring of osteopathic manipulative treatment."," ","","","","1990-05-08T00:00:00Z","","2354964"
"","[Forensic medicine literature databank. Goals and uses]."," ","","","","1990-09-15T00:00:00Z","","2241833"
"","Forensic sciences and medicine. The clinical or living aspects."," ","","","","1990-12-17T00:00:00Z","","2275474"
"","Autonomy in adolescent medicine. A framework for decisions about life-sustaining treatment."," ","","","","1989-11-15T00:00:00Z","","2691464"
"","Disability medicine."," ","","","","1990-09-01T00:00:00Z","","2257401"
"","Systematic instruction in interpretive aspects of laboratory medicine."," ","","","","1976-08-03T00:00:00Z","","957403"
"","The impact on patient satisfaction of the introduction of family medicine residents into a model pra"," ","","","","1977-01-01T00:00:00Z","","833553"
"","Language as a tool in medicine: methodology and theoretical framework."," ","","","","1977-03-18T00:00:00Z","","839512"
"","[Medical assimilation processes in the middle ages. From Gundishapur to Toledo]."," ","","","","1991-12-10T00:00:00Z","","1780825"
"","National Study of Internal Medicine Manpower: XIX. Trends in internal medicine residency training pr"," ","","","","1992-08-01T00:00:00Z","","1616219"
