"","Regulatory Function of Simian Virus 40 DNA Replication for Late Viral Gene Expression","A. Graessmann 	M. Graessmann 	C. Mueller ","","","","1977-01-03T00:00:00Z","","67476"
"","DNA Polymerase β Bypasses in vitro a Single d(GpG)-Cisplatin Adduct Placed on Codon 13 of the HRAS G","Jean-Sebastien Hoffmann 	Marie-Jeanne Pillaire 	Giovanni Maga ","","","","1995-01-03T00:00:00Z","","2367514"
"","Adenovirus DNA Replication in vitro","Mark D. Challberg 	Thomas J. Kelly ","","","","1979-01-03T00:00:00Z","","69125"
"","Precise Localization of the α-Globin Gene Cluster Within One of the 20- to 300-Kilobase DNA Fragment","Sergei V. Razin 	Peter Petrov 	Ronald Hancock ","","","","1991-01-03T00:00:00Z","","2357970"
"","Biological Activity of the Spleen Focus-Forming Virus is Encoded by a Molecularly Cloned Subgenomic ","David L. Linemeyer 	Sandra K. Ruscetti 	Edward M. Scolnick ","","","","1981-01-03T00:00:00Z","","9839"
"","The SV40 Pseudovirus: Its Potential for General Transduction in Animal Cells","Leo Grady 	David Axelrod 	David Trilling ","","","","1970-01-03T00:00:00Z","","60585"
"","Barrier-to-Autointegration Factor (BAF) Bridges DNA in a Discrete, Higher-Order Nucleoprotein Comple","Ronglan Zheng 	Rodolfo Ghirlando 	Myung Soo Lee ","","","","2000-01-03T00:00:00Z","","123118"
"","DNA Transposition Target Immunity and the Determinants of the MuB Distribution Patterns on DNA","Xin Tan 	Michiyo Mizuuchi 	Kiyoshi Mizuuchi ","","","","2007-01-03T00:00:00Z","","25436598"
"","Supercoiled Circular DNA of an Insect Granulosis Virus","Kathleen A. Tweeten 	Lee A. Bulla 	Richard A. Consigli ","","","","1977-01-03T00:00:00Z","","66985"
"","Inhibition of Deoxyribonuclease Activity in the Medium Surrounding Plant Protoplasts","Nelson S. Slavik 	Jack M. Widholm ","","","","1978-01-03T00:00:00Z","","4265418"
"","Peeling Back the Mystery of DNA Overstretching","Mark C. Williams 	Ioulia Rouzina 	Micah J. McCauley ","","","","2009-01-03T00:00:00Z","","25592957"
"","Template Requirements for Initiation of Phage φ 29 DNA Replication in vitro","Juan A. Garcia 	Miguel A. Penalva 	Luis Blanco ","","","","1984-01-03T00:00:00Z","","23164"
"","DNA Transfer of Focus- and Tumor-Forming Ability into Nontumorigenic CHEF Cells","Barbara L. Smith 	Anthony Anisowicz 	Lewis A. Chodosh ","","","","1982-01-03T00:00:00Z","","11919"
"","Schizosaccharomyces pombe cdc20","Gennaro D'Urso 	Paul Nurse ","","","","1997-01-03T00:00:00Z","","43935"
"","DNA damage in marine mussel Mytilus galloprovincialis as a biomarker of environmental contamination","Milena Vukmirović 	Nevenka Bihari 	Rudolf K. Zahn ","","","","1994-01-03T00:00:00Z","","24846182"
"","Studies on Spinach Chloroplast and Nuclear DNA Using Large-Scale Tissue Preparations","Stephen A. Bard 	Milton P. Gordon ","","","","1969-01-03T00:00:00Z","","4261659"
"","DNA of Vegetative Bacteriophage Lambda, VI. Electron Microscopic Studies of Replicating Lambda DNA","John A. Kiger 	Robert L. Sinsheimer ","","","","1971-01-03T00:00:00Z","","60792"
"","Viral DNA in Transformed Cells. III. The Amounts of Different Regions of the SV40 Genome Present in ","Michael Botchan 	Brad Ozanne 	Bill Sugden ","","","","1974-01-03T00:00:00Z","","64153"
"","Resistance of DNA against Radiation-Induced Strand Breakage in Bacterial Spores","Hiroshi Tanooka 	Hiroshi Terano ","","","","1970-01-03T00:00:00Z","","3573233"
"","Enhancement of Topoisomerase I-Mediated Unwinding of Supercoiled DNA by the Radioprotector WR-33278","Eric A. Holwitt 	Erik Koda 	C. E. Swenberg ","","","","1990-01-03T00:00:00Z","","3577703"
"","A Method for Identifying the Viral Genes Required for Herpesvirus DNA Replication","Mark D. Challberg ","","","","1986-01-03T00:00:00Z","","28895"
"","A Base-Excision DNA-Repair Protein Finds Intrahelical Lesion Bases by Fast Sliding in Contact with D","Paul C. Blainey 	Antoine M. van Oijen 	Anirban Banerjee ","","","","2006-01-03T00:00:00Z","","30050172"
"","Phosphorylation of Linker Histones by DNA-Dependent Protein Kinase Is Required for DNA Ligase IV-Dep","Boris Kysela 	Miroslav Chovanec 	Penny A. Jeggo ","","","","2005-01-03T00:00:00Z","","3374530"
""," Reduced Repair of X-Ray-Induced DNA Lesions in Cells without Functioning DNA Polymerase α ","Ulf Lönn 	Sigrid Lönn ","","","","1985-01-03T00:00:00Z","","3576430"
"","Strand-Specific Supercoiled DNA-Protein Relaxation Complexes: Comparison of the Complexes of Bacteri","D. G. Blair 	D. B. Clewell 	D. J. Sheratt ","","","","1971-01-03T00:00:00Z","","60816"
"","Replication at Restrictive Temperatures in Escherichia coli Containing a polC$_{\text{ts}}$ Mutation","Osami Niwa 	Sharon K. Bryan 	Robb E. Moses ","","","","1979-01-03T00:00:00Z","","70499"
"","Evidence of Extrachromosomal Forms of Hepatitis B Viral DNA in a Bone Marrow Culture Obtained from a","Emile Elfassi 	Jean-Loup Romet-Lemonne 	Myron Essex ","","","","1984-01-03T00:00:00Z","","23868"
"","Altered Nucleosome Structure Containing DNA Sequences Complementary to 19S and 26S Ribosomal RNA in ","Edward M. Johnson 	Vincent G. Allfrey 	E. Morton Bradbury ","","","","1978-01-03T00:00:00Z","","67948"
"","ATP-Dependent Formation of a Specialized Nucleoprotein Structure by Simian Virus 40 (SV40) Large Tum","Frank B. Dean 	Mark Dodson 	Harrison Echols ","","","","1987-01-03T00:00:00Z","","30749"
"","Isolation of cDNAs Encoding a Human Protein that Binds Selectively to DNA Modified by the Anticancer","Jeffrey H. Toney 	Brian A. Donahue 	Patti J. Kellett ","","","","1989-01-03T00:00:00Z","","34863"
"","Model for How Type I Restriction Enzymes Select Cleavage Sites in DNA","F. William Studier 	Pradip K. Bandyopadhyay ","","","","1988-01-03T00:00:00Z","","31850"
"","Rapid Gene-Specific Repair of Cisplatin Lesions at the Human DUG/DHFR Locus Comprising the Divergent","Nicholas J. Ramping 	Vilhelm A. Bohr ","","","","1994-01-03T00:00:00Z","","2365514"
"","A Molecular Level Picture of the Stabilization of A-DNA in Mixed Ethanol--Water Solutions","Thomas E. Cheatham 	Michael F. Crowley 	Thomas Fox ","","","","1997-01-03T00:00:00Z","","43074"
"","Nucleic Acid Homology Studies of SV40 Virus-Transformed and Normal Hamster Cells","Paul R. Reich 	Paul H. Black 	Sherman M. Weissman ","","","","1966-01-03T00:00:00Z","","57373"
"","Reactions of Quinine, Chloroquine, and Quinacrine with DNA and their Effects on the DNA and RNA Poly","Richard L. O'Brien 	John G. Olenick 	Fred E. Hahn ","","","","1966-01-03T00:00:00Z","","57229"
"","UV-Induced Formation of Pyrimidine Dimers in Nucleosome Core DNA is Strongly Modulated with a Period","James M. Gale 	Karen A. Nissen 	Michael J. Smerdon ","","","","1987-01-03T00:00:00Z","","30635"
"","Structural Alterations of the DNA in Cerebellar Neurons after Whole-Brain Irradiation","Kenneth T. Wheeler 	Ralph E. Weinstein 	Kenneth Kaufman ","","","","1981-01-03T00:00:00Z","","3575417"
"","PCNA is efficiently loaded on the DNA recombination intermediate to modulate polymerase δ, η, and ζ ","Jian Li 	Donald L. Holzschu 	Tomohiko Sugiyama ","","","","2013-01-03T00:00:00Z","","42656364"
"","DNA Gyrase: An Enzyme that Introduces Superhelical Turns into DNA","Martin Gellert 	Kiyoshi Mizuuchi 	Mary H. O'Dea ","","","","1976-01-03T00:00:00Z","","66414"
"","Hepatitis B Virus Integration in Hepatocellular Carcinoma DNA: Duplication of Cellular Flanking Sequ","Katsuyuki Yaginuma 	Midori Kobayashi 	Eisaku Yoshida ","","","","1985-01-03T00:00:00Z","","25823"
"","Escherichia coli Factor Y Sites of Plasmid pBR322 Can Function as Origins of DNA Replication","S. L. Zipursky 	K. J. Marians ","","","","1981-01-03T00:00:00Z","","11016"
"","A Method for Determining the Fraction of the Viral Genome Transcribed during Infection and Its Appli","Kei Fujinaga 	Stanley Mak 	Maurice Green ","","","","1968-01-03T00:00:00Z","","58934"
"","DNA Homologies among Heterothallic Species of Neurospora","S. K. Dutta ","","","","1976-01-03T00:00:00Z","","3759009"
"","Synthesis of [","Stephen E. Harris 	Anthony R. Means 	William M. Mitchell ","","","","1973-01-03T00:00:00Z","","62647"
"","State of Hepatitis B Virus DNA in Hepatocytes of Patients with Hepatitis B Surface Antigen-Positive ","Christian Bréchot 	Michelle Hadchouel 	Jacques Scotto ","","","","1981-01-03T00:00:00Z","","10947"
"","Action Mechanism of ABC Excision Nuclease on a DNA Substrate Containing a Psoralen Crosslink at a De","Bennett Van Houten 	Howard Gamper 	Stephen R. Holbrook ","","","","1986-01-03T00:00:00Z","","28528"
"","Activity of DNA topoisomerase I and quiescence of embryo cells in seeds of Pisum sativum L.","Donato Chiatante 	John A. Bryant ","","","","1994-01-03T00:00:00Z","","23694788"
"","Stable DNA Heteroduplex Formation Catalyzed by the Escherichia coli RecA Protein in the Absence of A","Joseph P. Menetski 	David G. Bear 	Stephen C. Kowalczykowski ","","","","1990-01-03T00:00:00Z","","2353619"
""," Effect of Oxygen on Inactivation of Biologically Active DNA by γ Rays in Vitro: Influence of Metall","J. J. van Hemmen 	W. J. A. Meuling 	J. F. Bleichrodt ","","","","1978-01-03T00:00:00Z","","3574914"
"","Mechanism of Antitumor Drug Action: Poisoning of Mammalian DNA Topoisomerase II on DNA by 4","Eric M. Nelson 	Kathleen M. Tewey 	Leroy F. Liu ","","","","1984-01-03T00:00:00Z","","23474"
"","Association of φ X174 DNA-Dependent ATPase Activity with an Escherichia coli Protein, Replication Fa","Sue Wickner 	Jerard Hurwitz ","","","","1975-01-03T00:00:00Z","","65394"
"","DNA from Plant Mitochondria","Y. Suyama 	W. D. Bonner, Jr. ","","","","1966-01-03T00:00:00Z","","4260663"
"","Endogenous RNA-Directed DNA Polymerase Activity in Uninfected Chicken Embryos","Chil-Yong Kang 	Howard M. Temin ","","","","1972-01-03T00:00:00Z","","61433"
"","Isolation and Characterization of a Protein that Stimulates DNA Synthesis from Avian Myeloblastosis ","Jonathan P. Leis 	Jerard Hurwitz ","","","","1972-01-03T00:00:00Z","","61533"
"","Changes in Restricted Human Cellular DNA Fragments Containing Globin Gene Sequences in Thalassemias ","J. Gregory Mears 	Francesco Ramirez 	David Leibowitz ","","","","1978-01-03T00:00:00Z","","67971"
"","Uracil in DNA and Its Processing by Different DNA Glycosylases","Torkild Visnes 	Berit Doseth 	Henrik Sahlin Pettersen ","","","","2009-01-03T00:00:00Z","","40485824"
"","Replication and Expression of a Bacterial-Mitochondrial Hybrid Plasmid in the Fungus Podospora anser","Ulf Stahl 	Paul Tudzynski 	Ulrich Kuck ","","","","1982-01-03T00:00:00Z","","12341"
"","Recombination of Transfected DNAs in Vertebrate Cells in Culture","Pradip K. Bandyopadhyay 	Shinichi Watanabe 	Howard M. Temin ","","","","1984-01-03T00:00:00Z","","23858"
"","Early Effects of Radiation on the Biosynthesis of Deoxyribonucleic Acid","Olga Pierucci ","","","","1967-01-03T00:00:00Z","","3572285"
"","Degradation of Pseudoviral DNA after Infection of Mouse Cells with Polyoma Pseudovirions","S. V. S. Kashmiri 	H. Vasken Aposhian ","","","","1974-01-03T00:00:00Z","","64077"
"","Factors Affecting the Presence and Persistence of Plant DNA in the Soil Environment in Corn and Soyb","Robert H. Gulden 	Sylvain Lerat 	Robert E. Blackshaw ","","","","2008-01-03T00:00:00Z","","25148592"
"","Bovine Papilloma Virus (BPV)-Encoded E2 Protein Enhances Binding of E1 Protein to the BPV Replicatio","Yeon-Soo Seo 	Friedemann Muller 	Monika Lusky ","","","","1993-01-03T00:00:00Z","","2361639"
"","Enzymatic Techniques for the Isolation of Random Single-Base Substitutions in vitro at High Frequenc","Patricio Abarzúa 	K. J. Marians ","","","","1984-01-03T00:00:00Z","","23759"
"","Gold Nanoparticles Enhance DNA Damage Induced by Anti-Cancer Drugs and Radiation","Yi Zheng 	Léon Sanche ","","","","2009-01-03T00:00:00Z","","40305978"
"","Cloned Single Repeating Units of 5S DNA Direct Accurate Transcription of 5S RNA When Injected into X","Donald D. Brown 	J. B. Gurdon ","","","","1978-01-03T00:00:00Z","","68341"
"","A New Synthetic RNA-Dependent DNA Polymerase from Human Tissue Culture Cells","Bertold Fridlender 	Michael Fry 	Arthur Bolden ","","","","1972-01-03T00:00:00Z","","60945"
"","Wheat DNA Primase: RNA Primer Synthesis in vitro, Structural Studies by Photochemical Cross-Linking,","Patricia Laquel 	Simon Litvak 	Michel Castroviejo ","","","","1994-01-03T00:00:00Z","","4275807"
"","Transactivation of Geminivirus AR1 and BR1 Gene Expression by the Viral AL2 Gene Product Occurs at t","Garry Sunter 	David M. Bisaro ","","","","1992-01-03T00:00:00Z","","3869417"
"","Effect of X Irradiation on the Priming Activity of DNA","Helen Harrington ","","","","1964-01-03T00:00:00Z","","72245"
"","Noninvasive Diagnosis of Fetal Aneuploidy by Shotgun Sequencing DNA from Maternal Blood","H. Christina Fan 	Yair J. Blumenfeld 	Usha Chitkara ","","","","2008-01-03T00:00:00Z","","25465080"
"","Filter Elution Assays for DNA Damage: Practical and Mechanistic Significance of the DNA in the Filte","Ed Robert Blazek 	Jennifer G. Peak ","","","","1992-01-03T00:00:00Z","","3578386"
"","Directional Transport and Integration of Donor DNA in Haemophilus influenzae Transformation","Francis Barany 	Marc E. Kahn 	Hamilton O. Smith ","","","","1983-01-03T00:00:00Z","","23120"
"","Radiation Effects on DNA Chain Growth in Mammalian Cells","Ikuo Watanabe ","","","","1974-01-03T00:00:00Z","","3573922"
"","Mechanism of Phage φ X174 DNA Inactivation by Benzo[a]pyrene-7,8-dihydrodiol-9,10-epoxide","Wen-Tah Hsu 	Edward J. S. Lin 	Ronald G. Harvey ","","","","1977-01-03T00:00:00Z","","66934"
"","Preferential Transcription of Cloned Maize Chloroplast DNA Sequences by Maize Chloroplast RNA Polyme","Setsuko O. Jolly 	Lawrence Bogorad ","","","","1980-01-03T00:00:00Z","","8330"
"","Simian Virus 40 DNA Sequences in DNA of Healthy Adult Mice Derived from Preimplantation Blastocysts ","Rudolf Jaenisch 	Beatrice Mintz ","","","","1974-01-03T00:00:00Z","","63303"
"","Rejoining Kinetics of DNA Single- and Double-Strand Breaks in Normal and DNA Ligase-Deficient Cells ","Silvano Nocentini ","","","","1999-01-03T00:00:00Z","","3579829"
"","Effect of Circularity and Superhelicity on Transcription from Bacteriophage λ DNA","Peter Botchan 	James C. Wang 	Harrison Echols ","","","","1973-01-03T00:00:00Z","","62925"
"","DNA-Transformed Murine Teratocarcinoma Cells: Regulation of Expression of Simian Virus 40 Tumor Anti","Alban Linnenbach 	Kay Huebner 	Carlo M. Croce ","","","","1980-01-03T00:00:00Z","","9211"
"","Unlocking and Opening a DNA Gate","James C. Wang ","","","","2007-01-03T00:00:00Z","","25427091"
"","Homologous Pairing in Genetic Recombination: Complexes of recA Protein and DNA","Takehiko Shibata 	Richard P. Cunningham 	Chanchal DasGupta ","","","","1979-01-03T00:00:00Z","","70395"
"","DNA Topoisomerases in Gloeothece (Nageli) sp. ATCC 27152: A Role in N","T. S. Page 	J. R. Gallon ","","","","1992-01-03T00:00:00Z","","2557336"
"","Nucleoside Triphosphate-Dependent DNA-Binding Properties of mos Protein","Arun Seth 	Esther Priel 	George F. Vande Woude ","","","","1987-01-03T00:00:00Z","","29437"
"","DNA-Relaxing Activity and Endonuclease Activity in Xenopus laevis Oocytes","E. Mattoccia 	D. Gandini Attardi 	G. P. Tocchini-Valentini ","","","","1976-01-03T00:00:00Z","","66153"
"","Radiosensitization of DNA by Gold Nanoparticles Irradiated with High-Energy Electrons","Yi Zheng 	Darel J. Hunting 	Patrick Ayotte ","","","","2008-01-03T00:00:00Z","","30130612"
"","Transformation and Replication in Mouse Cells of a Bovine Papillomavirus--pML2 Plasmid Vector That C","Nava Sarver 	Janet C. Byrne 	Peter M. Howley ","","","","1982-01-03T00:00:00Z","","13043"
"","The Radiosensitivity of Bacteriophage DNA in Aqueous Solution","Joh. Blok 	L. H. Luthjens 	A. L. M. Roos ","","","","1967-01-03T00:00:00Z","","3572111"
"","Induction of Cellular DNA Synthesis by Polyoma Virus","R. Dulbecco 	L. H. Hartwell 	M. Vogt ","","","","1965-01-03T00:00:00Z","","72600"
"","An Unusual DNA Extracted from Bacteria Infected with Phage T2","Fred R. Frankel ","","","","1963-01-03T00:00:00Z","","71434"
"","T-DNA transfer and T-DNA integration efficiencies upon Arabidopsis thaliana root explant cocultivati","Rim Ghedira 	Sylvie De Buck 	Frédéric Van Ex ","","","","2013-01-03T00:00:00Z","","43564136"
"","Training-free atomistic prediction of nucleosome occupancy","Peter Minary 	Michael Levitt ","","","","2014-01-03T00:00:00Z","","23772493"
"","Systematic Punctuation of Eukaryotic DNA by A + T-rich Sequences","Jacques Moreau 	Ludmilla Matyash-Smirniaguina 	Klaus Scherrer ","","","","1981-01-03T00:00:00Z","","9827"
"","Identification of a Structural Gene for a RNA Polymerase II Polypeptide in Drosophila melanogaster a","C. James Ingles 	Joseph Biggs 	Jerry K.-C. Wong ","","","","1983-01-03T00:00:00Z","","14541"
"","Development of Chromatin-bound and Soluble DNA Polymerase Activities during Germination of Pisum sat","Nigel E. Robinson 	John A. Bryant ","","","","1975-01-03T00:00:00Z","","23371860"
"","Replication of Chromosomal and Episomal DNA in X-Ray-Damaged Human Cells: A cis- or trans-Acting Mec","J. E. Cleaver 	R. Rose 	D. L. Mitchell ","","","","1990-01-03T00:00:00Z","","3577842"
"","Supercoiling Affects the Accessibility of Glutathione to DNA-Bound Molecules: Positive Supercoiling ","W. A. LaMarr 	L. Yu 	K. C. Nicolaou ","","","","1998-01-03T00:00:00Z","","44423"
"","Purification of DNA Polymerase II Stimulatory Factor I, A Yeast Single-Stranded DNA-Binding Protein","William C. Brown 	Jean K. Smiley 	Judith L. Campbell ","","","","1990-01-03T00:00:00Z","","2353573"
"","Human Mitochondrial DNA: Analysis of 7S DNA from the Origin of Replication","Wesley M. Brown 	John Shine 	Howard M. Goodman ","","","","1978-01-03T00:00:00Z","","67861"
"","Location of Single-Strand Interruptions in the DNA of Bacteriophage T5<sup>+</sup>","Hermann Bujard ","","","","1969-01-03T00:00:00Z","","59373"
"","Complementarity of RNA Produced by Enzymic Transcription of Native and Denatured B. subtilis DNA","Era Cassuto 	Marshall Stein 	Erwin Chargaff ","","","","1970-01-03T00:00:00Z","","60204"
"","The Preferential Interactions of Polylysine and Polyarginine with Specific Base Sequences in DNA","Marc Leng 	Gary Felsenfeld ","","","","1966-01-03T00:00:00Z","","57829"
"","Nucleoside Diphosphokinase Activity Associated with DNA Polymerases","Lois K. Miller 	Robert D. Wells ","","","","1971-01-03T00:00:00Z","","60903"
"","Studies of DNA of Irradiation-Damaged Nucleoprotein","R. D. Bauer 	W. Loring 	N. B. Kurnick ","","","","1965-01-03T00:00:00Z","","3571861"
"","5-Azacytidine-induced hypomethylation of tobacco HRS60 tandem DNA repeats in tissue culture","Milan Bezděk 	Blažena Koukalová 	Břetislav Brzobohatý ","","","","1991-01-03T00:00:00Z","","23381229"
"","DNA Methylation Is Reduced in DNasel-Sensitive Regions of Plant Chromatin","Manfred Klaas 	Richard M. Amasino ","","","","1989-01-03T00:00:00Z","","4272370"
"","Allosteric, Chiral-Selective Drug Binding to DNA","Xiaogang Qu 	John O. Trent 	Izabela Fokt ","","","","2000-01-03T00:00:00Z","","123785"
"","Stretched and Overwound DNA forms a Pauling-Like Structure with Exposed Bases","J. F. Allemand 	D. Bensimon 	R. Lavery ","","","","1998-01-03T00:00:00Z","","46505"
"","Agrobacterium tumefaciens VirC2 Enhances T-DNA Transfer and Virulence through Its C-Terminal Ribbon-","Jun Lu 	Amke den Dulk-Ras 	Paul J. J. Hooykaas ","","","","2009-01-03T00:00:00Z","","40483121"
"","T4 Endonuclease Involved in Repair of DNA","Seiichi Yasuda 	Mutsuo Sekiguchi ","","","","1970-01-03T00:00:00Z","","60579"
"","Repair of DNA: Polypeptide Crosslinks by Human Excision Nuclease","Joyce T. Reardon 	Aziz Sancar ","","","","2006-01-03T00:00:00Z","","30048882"
"","DNA-Based Identity Testing in Forensic Science","Kevin C. McElfresh 	Debbie Vining-Forde 	Ivan Balazs ","","","","1993-01-03T00:00:00Z","","1312018"
"","Immunochemical Quantitation of Thymine Glycol in Oxidized and X-Irradiated DNA","Karen Hubbard 	Haimei Huang 	Michael F. Laspia ","","","","1989-01-03T00:00:00Z","","3577441"
"","Terminal Association of Rad54 Protein with the Rad51-dsDNA Filament","Konstantin Kiianitsa 	Jachen A. Solinger 	Wolf-Dietrich Heyer ","","","","2006-01-03T00:00:00Z","","30050990"
"","Studies with Deoxyribonucleic Acid from Blue-Green Algae","S. D. Kung 	M. A. Moscarello 	J. P. Williams ","","","","1972-01-03T00:00:00Z","","4262723"
"","DNA cleavage and opening reactions of human topoisomerase Ha are regulated via Mg 2+₋mediated dynami","Sanghwa Lee 	Seung-Ryoung Jung 	Kang Heo ","","","","2012-01-03T00:00:00Z","","41506869"
"","Base Pair Switching by Interconversion of Sugar Puckers in DNA Extended by Proteins of RecA-Family: ","Taro Nishinaka 	Akira Shinohara 	Yutaka Ito ","","","","1998-01-03T00:00:00Z","","46262"
"","Long-Distance Charge Transport in Duplex DNA: The Phonon-Assisted Polaron-Like Hopping Mechanism","Paul T. Henderson 	Denise Jones 	Gregory Hampikian ","","","","1999-01-03T00:00:00Z","","48490"
"","Template Requirement of Maize RNA Polymerase","Ernest R. Stout 	Rusty J. Mans ","","","","1968-01-03T00:00:00Z","","4261301"
"","Maize Chloroplast DNA Fragment Encoding the Large Subunit of Ribulosebisphosphate Carboxylase","Donald M. Coen 	John R. Bedbrook 	Lawrence Bogorad ","","","","1977-01-03T00:00:00Z","","67381"
"","Entropy-driven collective interactions in DNA brushes on a biochip","Dan Bracha 	Eyal Karzbrun 	Gabriel Shemer ","","","","2013-01-03T00:00:00Z","","42583303"
"","Some Binding Parameters of Chromatin Acidic Proteins with High Affinity for Deoxyribonucleic Acid","Gordhan L. Patel 	Terry L. Thomas ","","","","1973-01-03T00:00:00Z","","63045"
"","Nucleosomes Associated with Newly Replicated DNA have an Altered Conformation","Ronald L. Seale ","","","","1978-01-03T00:00:00Z","","68313"
"","Ultraviolet Irradiation of DNA Complexed with α/β-Type Small, Acid-Soluble Proteins from Spores of B","Wayne L. Nicholson 	Barbara Setlow 	Peter Setlow ","","","","1991-01-03T00:00:00Z","","2357924"
"","DNA Content Variation among Higher Plants","H. James Price ","","","","1988-01-03T00:00:00Z","","2399283"
"","Hybridization of RNA from Rous Sarcoma Virus with Cellular and Viral DNA's","M. Yoshikawa-Fukada 	J. D. Ebert ","","","","1969-01-03T00:00:00Z","","59676"
"","Hyperthermic Modification of Bleomycin-DNA Interaction Detected by Electron Spin Resonance","I. V. Chapman 	W. Leyko 	K. Gwozdzinski ","","","","1983-01-03T00:00:00Z","","3576118"
"","Sequence Relationship between Long and Short Repetitive DNA of the Rat: A Preliminary Report","Jung-Rung Wu 	William R. Pearson 	James W. Posakony ","","","","1977-01-03T00:00:00Z","","67742"
"","Detection of Avian Tumor Virus-Specific Nucleotide Sequences in Avian Cell DNAs","Harold E. Varmus 	Robin A. Weiss 	Robert R. Friis ","","","","1972-01-03T00:00:00Z","","60971"
"","Efficient Transfer of Large DNA Fragments from Agarose Gels to Diazobenzyloxymethyl-Paper and Rapid ","Geoffrey M. Wahl 	Michael Stern 	George R. Stark ","","","","1979-01-03T00:00:00Z","","69688"
"","Pentaribonucleotides of Mixed Sequence are Synthesized and Efficiently Prime de Novo DNA Chain Start","Chung-Cheng Liu 	Bruce M. Alberts ","","","","1980-01-03T00:00:00Z","","9393"
"","Circular Chloroplast DNA from Euglena gracilis","Jerry E. Manning 	David R. Wolstenholme 	Robert S. Ryan ","","","","1971-01-03T00:00:00Z","","60297"
"","Persistence of Type 5 Adenovirus DNA in Cells Transformed by a Temperature-Sensitive Mutant, H5ts125","Allen J. Mayer 	Harold S. Ginsberg ","","","","1977-01-03T00:00:00Z","","66279"
"","Flavonoids Can Protect Maize DNA from the Induction of Ultraviolet Radiation Damage","Ann E. Stapleton 	Virginia Walbot ","","","","1994-01-03T00:00:00Z","","4275924"
"","On the Mechanism of Deoxyribonucleate Integration in Pneumococcal Transformation","Maurice S. Fox 	Marcia K. Allen ","","","","1964-01-03T00:00:00Z","","72455"
"","Purification and Properties of a Pea Chloroplast DNA Polymerase","R. L. McKown 	K. K. Tewari ","","","","1984-01-03T00:00:00Z","","23548"
"","Termination Sites of the in vitro Nick-Translation Reaction on DNA That Had Photoreacted with Psoral","Jacques G. Piette 	John E. Hearst ","","","","1983-01-03T00:00:00Z","","14374"
"","Purification and Properties of a DNA-Binding Protein with Characteristics Expected for the Cro Prote","Atis Folkmanis 	Yoshinori Takeda 	Josef Simuth ","","","","1976-01-03T00:00:00Z","","65747"
"","DNA Synthesis Involving a Complexed Form of DNA Polymerase I in Extracts of Escherichia coli","Richard W. Hendler 	Michael Pereira 	Raymond Scharff ","","","","1975-01-03T00:00:00Z","","64655"
"","Radiation-Induced Energy Migration within Solid DNA: The Role of Misonidazole as an Electron Trap","Akeel T. Al-Kazwini 	Peter O'Neill 	Gerald E. Adams ","","","","1990-01-03T00:00:00Z","","3577497"
"","Synthesis of DNA during the Cell Cycle of Synchronous Anacystis nidulans","V. Ssymank 	B.D. Kaushik 	H. Lorenzen ","","","","1977-01-03T00:00:00Z","","23372938"
"","Molecular Nature of Mammalian Cell DNA in Alkaline Sucrose Gradients","Joseph R. Simpson 	William A. Nagle 	Michael D. Bick ","","","","1973-01-03T00:00:00Z","","62908"
"","Ultraviolet Light Alteration of Cellular Deoxyribonucleic Acid in vivo","Eng M. Tan 	Richard B. Stoughton ","","","","1969-01-03T00:00:00Z","","59163"
"","Purification and Characterization of a Type-I Topoisomerase from Cultured Tobacco Cells","Sharon Heath-Pagliuso 	Allyson D. Cole 	Eric B. Kmiec ","","","","1990-01-03T00:00:00Z","","4273134"
"","Type III Restriction Enzymes Communicate in 1D without Looping between Their Target Sites","Subramanian P. Ramanathan 	Kara Van Aelst 	Alice Sears ","","","","2009-01-03T00:00:00Z","","40421668"
"","Association of Mu-Containing Plasmids with the Escherichia coli Chromosome upon Prophage Induction","George Chaconas 	Rasika M. Harshey 	Ahmad I. Bukhari ","","","","1980-01-03T00:00:00Z","","8538"
"","A Polymorphic Dinucleotide Repeat in the Rat Nucleolin Gene Forms Z-DNA and Inhibits Promoter Activi","Stefan Rothenburg 	Friedrich Koch-Nolte 	Alexander Rich ","","","","2001-01-03T00:00:00Z","","3056286"
"","Stimulation of Protein Synthesis in vitro by Denatured DNA","John J. Holland 	B. J. McCarthy ","","","","1964-01-03T00:00:00Z","","72521"
"","DNA Topoisomerase in Nuclei Purified from Root Meristems of Pisum sativum","DONATO CHIATANTE 	JOHN A. BRYANT 	PAUL FITCHETT ","","","","1991-01-03T00:00:00Z","","23693484"
"","Radiation-Induced DNA Strand Breaks and Their Rejoining in Crypt and Villous Cells of the Small Inte","Björn Rydberg 	Karl J. Johanson ","","","","1975-01-03T00:00:00Z","","3574265"
"","Protein-DNA Charge Transport: Redox Activation of a DNA Repair Protein by Guanine Radical","Eylon Yavin 	Amie K. Boal 	Eric D. A. Stemp ","","","","2005-01-03T00:00:00Z","","3374772"
"","Variation in Radiation-Induced Formation of DNA Double-Strand Breaks as a Function of Chromatin Stru","Raymond L. Warters 	Bradley W. Lyons ","","","","1992-01-03T00:00:00Z","","3578376"
"","Accuracy, Lesion Bypass, Strand Displacement and Translocation by DNA Polymerases","Thomas A. Steitz 	Y. Whitney Yin ","","","","2004-01-03T00:00:00Z","","4142275"
